version,title,chart,level,bpm,notes,genre,artist
GOLD,VANESSA,ANOTHER,12,185,1228,DECEPTIVE GABBA,朱雀
GOLD,VANESSA,LEGGENDARIA,12,185,1771,DECEPTIVE GABBA,朱雀
GOLD,Watch out!!,NORMAL,4,121,377,HIP HOP,MAD Sequence*
GOLD,Watch out!!,HYPER,6,121,544,HIP HOP,MAD Sequence*
GOLD,Watch out!!,ANOTHER,9,121,837,HIP HOP,MAD Sequence*
GOLD,With your Smile,NORMAL,4,135,366,J-HOUSE,Shoichiro Hirata plus Junko Hirata
GOLD,With your Smile,HYPER,6,135,597,J-HOUSE,Shoichiro Hirata plus Junko Hirata
GOLD,With your Smile,ANOTHER,8,135,788,J-HOUSE,Shoichiro Hirata plus Junko Hirata
GOLD,クルクル☆ラブ～Opioid Peptide MIX～,BEGINNER,2,185,216,FUTURE POP,イオンチャンネル
GOLD,クルクル☆ラブ～Opioid Peptide MIX～,NORMAL,5,185,500,FUTURE POP,イオンチャンネル
GOLD,クルクル☆ラブ～Opioid Peptide MIX～,HYPER,8,185,766,FUTURE POP,イオンチャンネル
GOLD,クルクル☆ラブ～Opioid Peptide MIX～,ANOTHER,10,185,1144,FUTURE POP,イオンチャンネル
GOLD,ヨシダさん,NORMAL,5,150,470,TECHNO,AKIRA YAMAOKA
GOLD,ヨシダさん,HYPER,7,150,728,TECHNO,AKIRA YAMAOKA
GOLD,ヨシダさん,ANOTHER,9,150,987,TECHNO,AKIRA YAMAOKA
GOLD,リグレット,NORMAL,6,155,666,EURO TRANCE,星野奏子
GOLD,リグレット,HYPER,8,155,887,EURO TRANCE,星野奏子
GOLD,リグレット,ANOTHER,10,155,1223,EURO TRANCE,星野奏子
GOLD,零-ZERO-,BEGINNER,1,180,110,HYPER J-POP ZERO,ＴЁЯＲＡ
GOLD,零-ZERO-,NORMAL,6,180,596,HYPER J-POP ZERO,ＴЁЯＲＡ
GOLD,零-ZERO-,HYPER,8,180,912,HYPER J-POP ZERO,ＴЁЯＲＡ
GOLD,零-ZERO-,ANOTHER,9,180,1162,HYPER J-POP ZERO,ＴЁЯＲＡ
GOLD,星をこの手に,NORMAL,7,165,614,J-POP,DJ YOSHITAKA feat.星野奏子
GOLD,星をこの手に,HYPER,9,165,933,J-POP,DJ YOSHITAKA feat.星野奏子
GOLD,星をこの手に,ANOTHER,10,165,1099,J-POP,DJ YOSHITAKA feat.星野奏子
GOLD,電人、暁に斃れる。,BEGINNER,3,165,335,NU-NRG,L.E.D.-G
GOLD,電人、暁に斃れる。,NORMAL,7,165,785,NU-NRG,L.E.D.-G
GOLD,電人、暁に斃れる。,HYPER,10,165,1255,NU-NRG,L.E.D.-G
GOLD,電人、暁に斃れる。,ANOTHER,12,165,1725,NU-NRG,L.E.D.-G
GOLD,花吹雪 ～ IIDX LIMITED ～,NORMAL,4,150,367,JAPANESE ALTERATION,S.S.D.FANTASICA feat.ユッコ
GOLD,花吹雪 ～ IIDX LIMITED ～,HYPER,6,150,573,JAPANESE ALTERATION,S.S.D.FANTASICA feat.ユッコ
GOLD,花吹雪 ～ IIDX LIMITED ～,ANOTHER,8,150,719,JAPANESE ALTERATION,S.S.D.FANTASICA feat.ユッコ
DJT,2 tribe 4 K,NORMAL,5,140,452,TRIBAL,Remo-con
DJT,2 tribe 4 K,HYPER,7,140,684,TRIBAL,Remo-con
DJT,2 tribe 4 K,ANOTHER,11,140,1402,TRIBAL,Remo-con
DJT,"Anisakis-somatic mutation type ""Forza""-",NORMAL,6,185,631,HARD RENAISSANCE,朱雀
DJT,"Anisakis-somatic mutation type ""Forza""-",HYPER,10,185,1089,HARD RENAISSANCE,朱雀
DJT,"Anisakis-somatic mutation type ""Forza""-",ANOTHER,11,185,1443,HARD RENAISSANCE,朱雀
DJT,avant-guerre,NORMAL,4,130～146,390,CLASSICAL PIANO SOLO,Osamu Kubota
DJT,avant-guerre,HYPER,7,130～146,694,CLASSICAL PIANO SOLO,Osamu Kubota
DJT,avant-guerre,ANOTHER,10,130～146,982,CLASSICAL PIANO SOLO,Osamu Kubota
DJT,Be OK,NORMAL,5,160,479,EUROBEAT,good-cool ft. Florence
DJT,Be OK,HYPER,8,160,902,EUROBEAT,good-cool ft. Florence
DJT,Be OK,ANOTHER,10,160,1215,EUROBEAT,good-cool ft. Florence
DJT,Be OK,LEGGENDARIA,11,160,1679,EUROBEAT,good-cool ft. Florence
DJT,beatonic nation,NORMAL,5,165,640,TECH-TRONIKA,Sota Fujimori
DJT,beatonic nation,HYPER,8,165,955,TECH-TRONIKA,Sota Fujimori
DJT,beatonic nation,ANOTHER,9,165,1093,TECH-TRONIKA,Sota Fujimori
DJT,Blue Rain,BEGINNER,2,144,174,TRANCE,dj TAKA VS Ryu☆
DJT,Blue Rain,NORMAL,6,144,514,TRANCE,dj TAKA VS Ryu☆
DJT,Blue Rain,HYPER,8,144,812,TRANCE,dj TAKA VS Ryu☆
DJT,Blue Rain,ANOTHER,11,144,1149,TRANCE,dj TAKA VS Ryu☆
DJT,Blue Rain,LEGGENDARIA,12,144,1702,TRANCE,dj TAKA VS Ryu☆
DJT,Darling my LUV,NORMAL,4,100,354,J-R&B,DJ Yoshitaka feat.B-Agents
DJT,Darling my LUV,HYPER,6,100,512,J-R&B,DJ Yoshitaka feat.B-Agents
DJT,Darling my LUV,ANOTHER,8,100,695,J-R&B,DJ Yoshitaka feat.B-Agents
DJT,Dazzlin' Darlin,BEGINNER,2,149,172,HANDZ UP,HHH
DJT,Dazzlin' Darlin,NORMAL,4,149,455,HANDZ UP,HHH
DJT,Dazzlin' Darlin,HYPER,7,149,704,HANDZ UP,HHH
DJT,Dazzlin' Darlin,ANOTHER,10,149,1115,HANDZ UP,HHH
DJT,Digitank System,NORMAL,6,128,480,TECH-BREAKBEATS,DJ Mass MAD Izm*
DJT,Digitank System,HYPER,9,128,815,TECH-BREAKBEATS,DJ Mass MAD Izm*
DJT,Digitank System,ANOTHER,11,128,1096,TECH-BREAKBEATS,DJ Mass MAD Izm*
DJT,Do it!! Do it!!,NORMAL,8,300,538,N-BEATS,Kraken
DJT,Do it!! Do it!!,HYPER,10,300,816,N-BEATS,Kraken
DJT,Do it!! Do it!!,ANOTHER,11,300,987,N-BEATS,Kraken
DJT,end of world,NORMAL,6,162,523,FRENZY HOUSE,猫叉Master+
DJT,end of world,HYPER,9,162,924,FRENZY HOUSE,猫叉Master+
DJT,end of world,ANOTHER,10,162,1268,FRENZY HOUSE,猫叉Master+
DJT,four pieces of heaven,NORMAL,5,125～195,481,JUNGLE,Lion
DJT,four pieces of heaven,HYPER,10,125～195,988,JUNGLE,Lion
DJT,four pieces of heaven,ANOTHER,11,125～195,1225,JUNGLE,Lion
DJT,Freeway Shuffle,BEGINNER,2,145,173,TRANCE,dj TAKA
DJT,Freeway Shuffle,NORMAL,4,145,411,TRANCE,dj TAKA
DJT,Freeway Shuffle,HYPER,7,145,650,TRANCE,dj TAKA
DJT,Freeway Shuffle,ANOTHER,10,145,949,TRANCE,dj TAKA
DJT,ICARUS,NORMAL,7,126～251,694,NU-SKOOL BREAKBEATS HARDCORE,Eagle
DJT,ICARUS,HYPER,10,126～251,1097,NU-SKOOL BREAKBEATS HARDCORE,Eagle
DJT,ICARUS,ANOTHER,12,126～251,1301,NU-SKOOL BREAKBEATS HARDCORE,Eagle
DJT,ICARUS,LEGGENDARIA,12,126～251,2000,NU-SKOOL BREAKBEATS HARDCORE,Eagle
DJT,in the Sky,NORMAL,7,180,697,HAPPY HARDCORE,Ryu☆
DJT,in the Sky,HYPER,9,180,1079,HAPPY HARDCORE,Ryu☆
DJT,in the Sky,ANOTHER,11,180,1279,HAPPY HARDCORE,Ryu☆
DJT,Kick Out 仮面,NORMAL,5,160,596,E-DANCE POP,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子
DJT,Kick Out 仮面,HYPER,7,160,800,E-DANCE POP,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子
DJT,Kick Out 仮面,ANOTHER,9,160,1022,E-DANCE POP,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子
DJT,LOVELY STORM,NORMAL,6,178,679,HAPPY HARDCORE,L.E.D.-G
DJT,LOVELY STORM,HYPER,9,178,1105,HAPPY HARDCORE,L.E.D.-G
DJT,LOVELY STORM,ANOTHER,10,178,1429,HAPPY HARDCORE,L.E.D.-G
DJT,madrugada,NORMAL,4,125,363,PROGRESSIVE HOUSE,PINK PONG
DJT,madrugada,HYPER,7,125,631,PROGRESSIVE HOUSE,PINK PONG
DJT,madrugada,ANOTHER,10,125,945,PROGRESSIVE HOUSE,PINK PONG
DJT,MAX LOVE,NORMAL,5,180,730,LOVELY BUCHIAGE POP,DJ YOSHITAKA feat.星野奏子
DJT,MAX LOVE,HYPER,8,180,1100,LOVELY BUCHIAGE POP,DJ YOSHITAKA feat.星野奏子
DJT,MAX LOVE,ANOTHER,10,180,1348,LOVELY BUCHIAGE POP,DJ YOSHITAKA feat.星野奏子
DJT,MENDES,NORMAL,6,168,573,IRREGULAR HI-BREAK,Humanoid
DJT,MENDES,HYPER,11,168,1353,IRREGULAR HI-BREAK,Humanoid
DJT,MENDES,ANOTHER,12,168,1831,IRREGULAR HI-BREAK,Humanoid
DJT,MENTAL MELTDOWN,NORMAL,6,145,609,HARD HOP,GUHROOVY fw.TECHNORCH
DJT,MENTAL MELTDOWN,HYPER,10,145,1176,HARD HOP,GUHROOVY fw.TECHNORCH
DJT,MENTAL MELTDOWN,ANOTHER,11,145,1443,HARD HOP,GUHROOVY fw.TECHNORCH
DJT,NEW GENERATION-もう、お前しか見えない-,NORMAL,5,165,541,ONLY ONE EURO BEAT,SUPER STAR 満-MITSURU-
DJT,NEW GENERATION-もう、お前しか見えない-,HYPER,9,165,1011,ONLY ONE EURO BEAT,SUPER STAR 満-MITSURU-
DJT,NEW GENERATION-もう、お前しか見えない-,ANOTHER,10,165,1342,ONLY ONE EURO BEAT,SUPER STAR 満-MITSURU-
DJT,oratio,NORMAL,7,162,747,HYMNUS,蓑舞衆
DJT,oratio,HYPER,10,162,1056,HYMNUS,蓑舞衆
DJT,oratio,ANOTHER,12,162,1493,HYMNUS,蓑舞衆
DJT,PARANOiA ～HADES～,NORMAL,7,75～300,558,SUPERNOVA2 BEAT #1,αTYPE-300
DJT,PARANOiA ～HADES～,HYPER,11,75～300,954,SUPERNOVA2 BEAT #1,αTYPE-300
DJT,PARANOiA ～HADES～,ANOTHER,12,75～300,1395,SUPERNOVA2 BEAT #1,αTYPE-300
DJT,PROMISE FOR LIFE,NORMAL,3,70,305,BALLAD,ＴЁЯＲＡ WORKS
DJT,PROMISE FOR LIFE,HYPER,7,70,753,BALLAD,ＴЁЯＲＡ WORKS
DJT,PROMISE FOR LIFE,ANOTHER,8,70,875,BALLAD,ＴЁЯＲＡ WORKS
DJT,REMINISCENCE,NORMAL,6,171,643,TRI EURO FANTASIA,jun with Alison
DJT,REMINISCENCE,HYPER,9,171,939,TRI EURO FANTASIA,jun with Alison
DJT,REMINISCENCE,ANOTHER,10,171,1183,TRI EURO FANTASIA,jun with Alison
DJT,Rising in the Sun(original mix),NORMAL,5,172,477,UK HARDCORE,kors k feat.Rie
DJT,Rising in the Sun(original mix),HYPER,9,172,864,UK HARDCORE,kors k feat.Rie
DJT,Rising in the Sun(original mix),ANOTHER,11,172,1202,UK HARDCORE,kors k feat.Rie
DJT,Ristaccia,NORMAL,6,160,609,OUVERTURE,Zektbach
DJT,Ristaccia,HYPER,9,160,1032,OUVERTURE,Zektbach
DJT,Ristaccia,ANOTHER,12,160,1386,OUVERTURE,Zektbach
DJT,"satellite020712 from ""CODED ARMS""",NORMAL,6,154,680,HARD HOUSE,猫叉Master
DJT,"satellite020712 from ""CODED ARMS""",HYPER,9,154,983,HARD HOUSE,猫叉Master
DJT,"satellite020712 from ""CODED ARMS""",ANOTHER,11,154,1293,HARD HOUSE,猫叉Master
DJT,satfinal,NORMAL,5,180,548,RAVE,RAM
DJT,satfinal,HYPER,7,180,722,RAVE,RAM
DJT,satfinal,ANOTHER,9,180,963,RAVE,RAM
DJT,scar in the earth,NORMAL,4,141,335,WORLD/ELECTRONICA,猫叉Master
DJT,scar in the earth,HYPER,5,141,565,WORLD/ELECTRONICA,猫叉Master
DJT,scar in the earth,ANOTHER,8,141,766,WORLD/ELECTRONICA,猫叉Master
DJT,soldier's waltz,NORMAL,5,186,416,WALTZ BEAT,DAJI
DJT,soldier's waltz,HYPER,9,186,818,WALTZ BEAT,DAJI
DJT,soldier's waltz,ANOTHER,10,186,1264,WALTZ BEAT,DAJI
DJT,SOUND OF GIALLARHORN,BEGINNER,2,184,257,FREEFORM HARDCORE,L.E.D.-G
DJT,SOUND OF GIALLARHORN,NORMAL,6,184,708,FREEFORM HARDCORE,L.E.D.-G
DJT,SOUND OF GIALLARHORN,HYPER,10,184,1405,FREEFORM HARDCORE,L.E.D.-G
DJT,SOUND OF GIALLARHORN,ANOTHER,11,184,1668,FREEFORM HARDCORE,L.E.D.-G
DJT,State Of The Art,NORMAL,5,155,552,TECHNOTRONICA,Sota Fujimori feat. cyborg AKEMI
DJT,State Of The Art,HYPER,8,155,790,TECHNOTRONICA,Sota Fujimori feat. cyborg AKEMI
DJT,State Of The Art,ANOTHER,11,155,1570,TECHNOTRONICA,Sota Fujimori feat. cyborg AKEMI
DJT,STEEL NEEDLE,NORMAL,6,205,560,BREAK CORE,Scorpion
DJT,STEEL NEEDLE,HYPER,10,205,1121,BREAK CORE,Scorpion
DJT,STEEL NEEDLE,ANOTHER,11,205,1269,BREAK CORE,Scorpion
DJT,switch(DAISUKE ASAKURA ex.TЁЯRA),NORMAL,5,152,407,ULTIMATE J-POP,DAISUKE ASAKURA ex.ＴЁЯＲＡ
DJT,switch(DAISUKE ASAKURA ex.TЁЯRA),HYPER,9,152,790,ULTIMATE J-POP,DAISUKE ASAKURA ex.ＴЁЯＲＡ
DJT,switch(DAISUKE ASAKURA ex.TЁЯRA),ANOTHER,11,152,1069,ULTIMATE J-POP,DAISUKE ASAKURA ex.ＴЁЯＲＡ
DJT,THE DEEP STRIKER,BEGINNER,2,173,274,NU STYLE GABBA,L.E.D.-G
DJT,THE DEEP STRIKER,NORMAL,6,173,556,NU STYLE GABBA,L.E.D.-G
DJT,THE DEEP STRIKER,HYPER,10,173,1150,NU STYLE GABBA,L.E.D.-G
DJT,THE DEEP STRIKER,ANOTHER,11,173,1528,NU STYLE GABBA,L.E.D.-G
DJT,THE DEEP STRIKER,LEGGENDARIA,12,173,1778,NU STYLE GABBA,L.E.D.-G
DJT,the trigger of innocence,NORMAL,5,150,451,ETHNOTRONICA,Seiya Murai
DJT,the trigger of innocence,HYPER,7,150,592,ETHNOTRONICA,Seiya Murai
DJT,the trigger of innocence,ANOTHER,9,150,924,ETHNOTRONICA,Seiya Murai
DJT,Time to Air,NORMAL,6,191,640,DANCE SPEED,青龍
DJT,Time to Air,HYPER,10,191,1064,DANCE SPEED,青龍
DJT,Time to Air,ANOTHER,11,191,1458,DANCE SPEED,青龍
DJT,TRIP MACHINE PhoeniX,NORMAL,6,80～160,353,SUPERNOVA2 BEAT #2,DE-SIRE改
DJT,TRIP MACHINE PhoeniX,HYPER,9,80～160,842,SUPERNOVA2 BEAT #2,DE-SIRE改
DJT,TRIP MACHINE PhoeniX,ANOTHER,10,80～160,935,SUPERNOVA2 BEAT #2,DE-SIRE改
DJT,TROOPERS,NORMAL,6,177,625,ULTIMATE CORE,Des-TRACT
DJT,TROOPERS,HYPER,10,177,1216,ULTIMATE CORE,Des-TRACT
DJT,TROOPERS,ANOTHER,12,177,1496,ULTIMATE CORE,Des-TRACT
DJT,Übertreffen,NORMAL,6,174,555,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.
DJT,Übertreffen,HYPER,10,174,1019,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.
DJT,Übertreffen,ANOTHER,11,174,1280,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.
DJT,Übertreffen,LEGGENDARIA,12,174,1655,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.
DJT,Wanna Party?,NORMAL,4,128,386,PIANO HOUSE,RAM
DJT,Wanna Party?,HYPER,7,128,599,PIANO HOUSE,RAM
DJT,Wanna Party?,ANOTHER,8,128,762,PIANO HOUSE,RAM
DJT,Wanna Party?,LEGGENDARIA,11,128,1300,PIANO HOUSE,RAM
DJT,エコ爺,BEGINNER,2,125,174,81's EURO,Y&Co.
DJT,エコ爺,NORMAL,4,125,424,80's EURO,Y&Co.
DJT,エコ爺,HYPER,6,125,678,80's EURO,Y&Co.
DJT,エコ爺,ANOTHER,9,125,923,80's EURO,Y&Co.
DJT,マチ子の唄,NORMAL,4,152,418,EDUCATION,AKIRA YAMAOKA
DJT,マチ子の唄,HYPER,6,152,662,EDUCATION,AKIRA YAMAOKA
DJT,マチ子の唄,ANOTHER,8,152,901,EDUCATION,AKIRA YAMAOKA
DJT,ミラージュ･レジデンス,NORMAL,5,144,575,FUSION,Jimmy Weckl
DJT,ミラージュ･レジデンス,HYPER,9,144,1097,FUSION,Jimmy Weckl
DJT,ミラージュ･レジデンス,ANOTHER,10,144,1345,FUSION,Jimmy Weckl
DJT,高高度降下低高度開傘,NORMAL,5,150,466,SYMPHONIC TECHNO,Dr.Honda
DJT,高高度降下低高度開傘,HYPER,8,150,777,SYMPHONIC TECHNO,Dr.Honda
DJT,高高度降下低高度開傘,ANOTHER,9,150,1005,SYMPHONIC TECHNO,Dr.Honda
DJT,少年A,NORMAL,6,90～192,642,POST RENAISSANCE,Remixed by 少年ラジオ
DJT,少年A,HYPER,10,90～192,1144,POST RENAISSANCE,Remixed by 少年ラジオ
DJT,少年A,ANOTHER,12,90～192,1449,POST RENAISSANCE,Remixed by 少年ラジオ
DJT,走馬灯-The Last Song-,NORMAL,3,68～85,258,SOLDIER'S BALLAD,TAKA
DJT,走馬灯-The Last Song-,HYPER,4,68～85,464,SOLDIER'S BALLAD,TAKA
DJT,走馬灯-The Last Song-,ANOTHER,7,68～85,673,SOLDIER'S BALLAD,TAKA
DJT,華爛漫-Flowers-,BEGINNER,2,160,169,HYPER JAPANESQUE 3,ＴЁЯＲＡ
DJT,華爛漫-Flowers-,NORMAL,6,160,510,HYPER JAPANESQUE 2,ＴЁЯＲＡ
DJT,華爛漫-Flowers-,HYPER,8,160,804,HYPER JAPANESQUE 2,ＴЁЯＲＡ
DJT,華爛漫-Flowers-,ANOTHER,10,160,1029,HYPER JAPANESQUE 2,ＴЁЯＲＡ
EMP,3y3s,BEGINNER,3,191,280,DANCE SPEED,青龍
EMP,3y3s,NORMAL,7,191,772,DANCE SPEED,青龍
EMP,3y3s,HYPER,10,191,1306,DANCE SPEED,青龍
EMP,3y3s,ANOTHER,12,191,1871,DANCE SPEED,青龍
EMP,ALL I NEED YOUR LOVE,NORMAL,5,145,559,HARD CORE,GUHROOVY fw. M-Project
EMP,ALL I NEED YOUR LOVE,HYPER,7,145,873,HARD CORE,GUHROOVY fw. M-Project
EMP,ALL I NEED YOUR LOVE,ANOTHER,9,145,1081,HARD CORE,GUHROOVY fw. M-Project
EMP,ALL MY TURN-このターンに、オレの全てを賭ける-,NORMAL,6,170,533,ONLY ONE EURO BEAT,SUPER STAR 満-MITSURU-
EMP,ALL MY TURN-このターンに、オレの全てを賭ける-,HYPER,9,170,971,ONLY ONE EURO BEAT,SUPER STAR 満-MITSURU-
EMP,ALL MY TURN-このターンに、オレの全てを賭ける-,ANOTHER,11,170,1314,ONLY ONE EURO BEAT,SUPER STAR 満-MITSURU-
EMP,Arabian Rave Night,NORMAL,6,180,655,ARABIC HARDCORE,dj MAX STEROID
EMP,Arabian Rave Night,HYPER,10,180,1166,ARABIC HARDCORE,dj MAX STEROID
EMP,Arabian Rave Night,ANOTHER,11,180,1504,ARABIC HARDCORE,dj MAX STEROID
EMP,Arabian Rave Night,LEGGENDARIA,12,180,1888,ARABIC HARDCORE,dj MAX STEROID
EMP,B4U(BEMANI FOR YOU MIX),NORMAL,6,170,615,RECKLESS RAVE,Remixed by DJ YOSHITAKA with Michael a la mode
EMP,B4U(BEMANI FOR YOU MIX),HYPER,9,170,1205,RECKLESS RAVE,Remixed by DJ YOSHITAKA with Michael a la mode
EMP,B4U(BEMANI FOR YOU MIX),ANOTHER,11,170,1810,RECKLESS RAVE,Remixed by DJ YOSHITAKA with Michael a la mode
EMP,B4U(BEMANI FOR YOU MIX),LEGGENDARIA,12,170,2360,RECKLESS RAVE,Remixed by DJ YOSHITAKA with Michael a la mode
EMP,Bahram Attack-猫叉Master Remix-,NORMAL,4,155,535,HOUSE,猫叉Master feat.JUNE
EMP,Bahram Attack-猫叉Master Remix-,HYPER,9,155,997,HOUSE,猫叉Master feat.JUNE
EMP,Bahram Attack-猫叉Master Remix-,ANOTHER,10,155,1314,HOUSE,猫叉Master feat.JUNE
EMP,Bahram Attack-猫叉Master Remix-,LEGGENDARIA,11,155,1640,HOUSE,猫叉Master feat.JUNE
EMP,BITTER CHOCOLATE STRIKER,NORMAL,5,165,564,JUMPSTYLE,L.E.D.-G
EMP,BITTER CHOCOLATE STRIKER,HYPER,10,165,1142,JUMPSTYLE,L.E.D.-G
EMP,BITTER CHOCOLATE STRIKER,ANOTHER,12,165,1990,JUMPSTYLE,L.E.D.-G
EMP,BRIDAL FESTIVAL !!!,NORMAL,4,138,502,HAPPY ☆ JIG,S.S.D. with ななっち
EMP,BRIDAL FESTIVAL !!!,HYPER,7,138,764,HAPPY ☆ JIG,S.S.D. with ななっち
EMP,BRIDAL FESTIVAL !!!,ANOTHER,9,138,1077,HAPPY ☆ JIG,S.S.D. with ななっち
EMP,CaptivAte2～覚醒～,BEGINNER,1,175,123,NOSTALISH REQUIEM,e-lma
EMP,CaptivAte2～覚醒～,NORMAL,6,175,564,NOSTALISH REQUIEM,e-lma
EMP,CaptivAte2～覚醒～,HYPER,9,175,894,NOSTALISH REQUIEM,e-lma
EMP,CaptivAte2～覚醒～,ANOTHER,11,175,1221,NOSTALISH REQUIEM,e-lma
EMP,Colorful Cookie,BEGINNER,3,180,338,HAPPY HARDCORE,Lucky Vacuum
EMP,Colorful Cookie,NORMAL,5,180,570,HAPPY HARDCORE,Lucky Vacuum
EMP,Colorful Cookie,HYPER,10,180,1143,HAPPY HARDCORE,Lucky Vacuum
EMP,Colorful Cookie,ANOTHER,12,180,1773,HAPPY HARDCORE,Lucky Vacuum
EMP,Cyber Force-DJ Yoshitaka Remix-,NORMAL,5,146,553,BUCHIAGE TRANCE,Remixed by DJ YOSHITAKA
EMP,Cyber Force-DJ Yoshitaka Remix-,HYPER,9,146,944,BUCHIAGE TRANCE,Remixed by DJ YOSHITAKA
EMP,Cyber Force-DJ Yoshitaka Remix-,ANOTHER,10,146,1278,BUCHIAGE TRANCE,Remixed by DJ YOSHITAKA
EMP,Flash Back 90's,NORMAL,4,155,467,MEGA MIX,kors k as disconation
EMP,Flash Back 90's,HYPER,8,155,964,MEGA MIX,kors k as disconation
EMP,Flash Back 90's,ANOTHER,10,155,1179,MEGA MIX,kors k as disconation
EMP,Fly Above,NORMAL,5,150,482,DREAM TRANCE,Sota Fujimori
EMP,Fly Above,HYPER,6,150,815,DREAM TRANCE,Sota Fujimori
EMP,Fly Above,ANOTHER,8,150,1016,DREAM TRANCE,Sota Fujimori
EMP,Go Beyond!!,BEGINNER,3,200,276,TRANCE CORE,Ryu☆ Vs. Sota
EMP,Go Beyond!!,NORMAL,6,200,547,TRANCE CORE,Ryu☆ Vs. Sota
EMP,Go Beyond!!,HYPER,10,200,899,TRANCE CORE,Ryu☆ Vs. Sota
EMP,Go Beyond!!,ANOTHER,12,200,1166,TRANCE CORE,Ryu☆ Vs. Sota
EMP,HYPERION,NORMAL,6,150,572,MORNING FULL ON,L.E.D.
EMP,HYPERION,HYPER,9,150,1072,MORNING FULL ON,L.E.D.
EMP,HYPERION,ANOTHER,11,150,1385,MORNING FULL ON,L.E.D.
EMP,I'm Screaming LOVE,NORMAL,4,147,308,TECHNO POP,Creative Life
EMP,I'm Screaming LOVE,HYPER,6,147,666,TECHNO POP,Creative Life
EMP,I'm Screaming LOVE,ANOTHER,7,147,851,TECHNO POP,Creative Life
EMP,Jack,NORMAL,5,116,465,MIXTURE,DesQ
EMP,Jack,HYPER,7,116,714,MIXTURE,DesQ
EMP,Jack,ANOTHER,10,116,1086,MIXTURE,DesQ
EMP,Just a Little Smile,NORMAL,4,136,415,NU SKOOL BREAKS,Sota Fujimori
EMP,Just a Little Smile,HYPER,8,136,683,NU SKOOL BREAKS,Sota Fujimori
EMP,Just a Little Smile,ANOTHER,11,136,1272,NU SKOOL BREAKS,Sota Fujimori
EMP,Kung-fu Empire,NORMAL,6,177,760,ASIAN JANGLE,飛燕流舞
EMP,Kung-fu Empire,HYPER,10,177,1327,ASIAN JANGLE,飛燕流舞
EMP,Kung-fu Empire,ANOTHER,11,177,1657,ASIAN JANGLE,飛燕流舞
EMP,Kung-fu Empire,LEGGENDARIA,12,177,1999,ASIAN JANGLE,飛燕流舞
EMP,Mind Mapping,BEGINNER,3,128,261,ELECTRO-TECH,Ryu☆
EMP,Mind Mapping,NORMAL,4,128,443,ELECTRO-TECH,Ryu☆
EMP,Mind Mapping,HYPER,7,128,627,ELECTRO-TECH,Ryu☆
EMP,Mind Mapping,ANOTHER,9,128,923,ELECTRO-TECH,Ryu☆
EMP,Mind Mapping,LEGGENDARIA,10,128,1135,ELECTRO-TECH,Ryu☆
EMP,Monkey Dance '09,NORMAL,4,155,437,EUROBEAT,Y&Co. Feat. DOMINO
EMP,Monkey Dance '09,HYPER,8,155,895,EUROBEAT,Y&Co. Feat. DOMINO
EMP,Monkey Dance '09,ANOTHER,10,155,1142,EUROBEAT,Y&Co. Feat. DOMINO
EMP,naughty girl@Queen's Palace,NORMAL,5,145,433,TECH-BREAKBEATS,DJ Mass MAD Izm*
EMP,naughty girl@Queen's Palace,HYPER,9,145,869,TECH-BREAKBEATS,DJ Mass MAD Izm*
EMP,naughty girl@Queen's Palace,ANOTHER,11,145,1088,TECH-BREAKBEATS,DJ Mass MAD Izm*
EMP,naughty girl@Queen's Palace,LEGGENDARIA,11,145,1380,TECH-BREAKBEATS,DJ Mass MAD Izm*
EMP,neogenesis,NORMAL,4,151,504,ENERGETIC TRANCE,DM Ashura
EMP,neogenesis,HYPER,6,151,682,ENERGETIC TRANCE,DM Ashura
EMP,neogenesis,ANOTHER,9,151,864,ENERGETIC TRANCE,DM Ashura
EMP,NΦ CRIME,BEGINNER,2,160,147,DANCE MUSIC OF SORROW,C×F
EMP,NΦ CRIME,NORMAL,4,160,414,DANCE MUSIC OF SORROW,C×F
EMP,NΦ CRIME,HYPER,7,160,736,DANCE MUSIC OF SORROW,C×F
EMP,NΦ CRIME,ANOTHER,9,160,951,DANCE MUSIC OF SORROW,C×F
EMP,Programmed World,NORMAL,5,153,476,PSY TRANCE(FULL ON),kors k as StripE
EMP,Programmed World,HYPER,9,153,910,PSY TRANCE(FULL ON),kors k as StripE
EMP,Programmed World,ANOTHER,11,153,1161,PSY TRANCE(FULL ON),kors k as StripE
EMP,Punch Love ♥ 仮面,NORMAL,5,172,565,E-DANCE POP,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子
EMP,Punch Love ♥ 仮面,HYPER,8,172,888,E-DANCE POP,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子
EMP,Punch Love ♥ 仮面,ANOTHER,10,172,1269,E-DANCE POP,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子
EMP,Queen's Tragedy,NORMAL,4,152,428,BIGBEAT,猫叉Master+
EMP,Queen's Tragedy,HYPER,8,152,872,BIGBEAT,猫叉Master+
